id date age minVel slowVel type count correct incorrect corrected dropped percCorrect latency accuracy accuracyLast accuracyMost
10311 20060601 20.16 8 1 as 47 40 7 7 1 85.1 428 2.32 2.32 2.22
10311 20060601 20.16 8 4 as 47 39 8 8 1 83 451 2.36 2.36 2.34
10311 20070517 21.8 4 1 as 46 27 7 7 12 79.4 462 2.51 2.51 2.19
10311 20070517 21.8 4 4 as 46 27 9 9 10 75 496 2.47 2.47 1.94
10311 20070517 21.8 8 1 as 45 27 4 3 15 87.1 464 2.48 2.35 2.22
10311 20070517 21.8 8 4 as 45 25 6 5 15 80.6 493 2.25 2.2 2.01
10311 20080514 22.8 4 1 as 48 40 6 6 2 87 421 1.8 1.8 1.68
10311 20080514 22.8 4 4 as 48 40 8 9 0 83.3 444 1.93 1.93 1.72
10311 20080514 22.8 8 1 as 48 44 4 4 1 91.7 430 1.89 1.89 1.8
10311 20080514 22.8 8 4 as 48 42 6 6 1 87.5 452 1.9 1.9 1.8
10311 20090420 23.0 4 1 as 48 38 5 7 5 88.4 425 1.46 1.46 1.34
10311 20090420 23.0 4 4 as 48 31 9 11 8 77.5 466 1.58 1.58 1.37
10311 20090420 23.0 8 1 as 48 42 4 5 2 91.3 441 1.47 1.47 1.29
10311 20090420 23.0 8 4 as 48 38 6 7 4 86.4 472 1.67 1.67 1.45
10311 20100908 24.41 4 1 as 48 36 4 6 8 90 390 1.87 1.87 1.7
10311 20100908 24.41 4 4 as 48 34 8 14 6 81 417 1.84 1.84 1.56
10311 20100908 24.41 8 1 as 48 40 3 4 5 93 403 1.99 1.99 1.66
10311 20100908 24.41 8 4 as 48 39 5 6 4 88.6 428 2.18 2.18 1.69
10311 20121211 26.66 4 1 as 48 34 4 3 10 89.5 392 1.86 1.86 1.86
10311 20121211 26.66 4 4 as 48 34 5 6 9 87.2 422 1.9 1.9 1.9
10311 20121211 26.66 8 1 as 48 34 5 3 9 87.2 399 1.83 1.83 1.83
10311 20121211 26.66 8 4 as 48 33 7 5 8 82.5 424 1.93 1.93 1.93
10311 20130819 27.33 4 1 as 48 40 4 5 4 90.9 440 1.95 1.95 1.74
10311 20130819 27.33 4 4 as 48 38 5 6 5 88.4 463 2.18 2.18 1.97
10311 20130819 27.33 8 1 as 47 42 2 3 4 95.5 434 2.16 2.16 1.85
10311 20130819 27.33 8 4 as 47 40 3 4 5 93 453 2.27 2.27 1.96
10316 20060622 19.800 4 1 as 48 23 13 16 12 63.9 398 1.92 1.92 0.95
10316 20060622 19.800 4 4 as 48 24 15 20 9 61.5 408 2.36 2.36 1.21
10316 20060622 19.800 8 1 as 47 27 8 9 13 77.1 399 1.76 1.58 1.28
10316 20060622 19.800 8 4 as 47 26 10 13 12 72.2 421 2.17 1.97 1.42
10316 20070503 20.783 4 1 as 48 20 16 19 12 55.6 399 2.09 2.09 1.52
10316 20070503 20.783 4 4 as 48 22 18 27 8 55 433 2.8 2.8 1.81
10316 20070503 20.783 8 1 as 47 27 10 10 11 73 420 2.21 2.21 2.09
10316 20070503 20.783 8 4 as 47 26 11 12 11 70.3 449 2.66 2.66 2.17
10316 20080605 21.791 4 1 as 48 33 6 7 9 84.6 346 2.57 2.57 1.69
10316 20080605 21.791 4 4 as 48 29 10 13 9 74.4 372 2.95 2.95 1.91
10316 20080605 21.791 8 1 as 46 30 6 6 12 83.3 353 2.33 2.33 2.04
10316 20080605 21.791 8 4 as 46 26 10 10 12 72.2 379 2.76 2.76 2.25
10316 20090514 22.783 4 1 as 46 22 12 15 13 64.7 454 2.39 2.39 1.91
10316 20090514 22.783 4 4 as 46 18 18 23 11 50 515 2.62 2.62 2
10316 20090514 22.783 8 1 as 42 21 10 10 15 67.7 452 2.01 2.55 1.38
10316 20090514 22.783 8 4 as 42 19 12 12 15 61.3 511 2.17 2.66 1.38
10316 20100614 23.791 4 1 as 35 11 18 22 7 37.9 418 1.49 1.49 1.23
10316 20100614 23.791 4 4 as 35 11 21 27 4 34.4 458 2.36 2.36 1.61
10316 20100614 23.791 8 1 as 30 14 13 15 8 51.9 461 1.84 1.99 1.67
10316 20100614 23.791 8 4 as 30 11 16 18 8 40.7 512 2.31 2.49 2.11
10316 20120711 25.800 4 1 as 48 30 14 18 4 68.2 369 3.05 3.05 2.3
10316 20120711 25.800 4 4 as 48 26 19 27 3 57.8 410 3.6 3.6 2.6
10316 20120711 25.800 8 1 as 44 27 10 9 11 73 407 2.74 2.74 2.31
10316 20120711 25.800 8 4 as 44 25 12 11 11 67.6 438 3.04 3.04 2.46
10316 20130730 26.808 4 1 as 48 31 15 22 2 67.4 362 1.79 1.79 1.35
10316 20130730 26.808 4 4 as 48 25 17 27 6 59.5 375 2.16 2.16 1.54
